Country,Code,Year,Traditional_biomass,Hydro,Solar,Wind,Geo_Biomass_Other
Saudi Arabia,SAU,1996,,0,0,0,0
Saudi Arabia,SAU,1997,,0,0,0,0
Saudi Arabia,SAU,1998,,0,0,0,0
Saudi Arabia,SAU,1999,,0,0,0,0
Saudi Arabia,SAU,2000,,0,0,0,0
Saudi Arabia,SAU,2001,,0,0,0,0
Saudi Arabia,SAU,2002,,0,0,0,0
Saudi Arabia,SAU,2003,,0,0,0,0
Saudi Arabia,SAU,2004,,0,0,0,0
Saudi Arabia,SAU,2005,,0,0,0,0
Saudi Arabia,SAU,2006,,0,0,0,0
Saudi Arabia,SAU,2007,,0,0,0,0
Saudi Arabia,SAU,2008,,0,0.000609,0,0
Saudi Arabia,SAU,2009,,0,0.000609,0,0
Saudi Arabia,SAU,2010,,0,0.004089,0,0
Saudi Arabia,SAU,2011,,0,0.004959000000000001,0,0
Saudi Arabia,SAU,2012,,0,0.023577,0,0
Saudi Arabia,SAU,2013,,0,0.039063,0,0
Saudi Arabia,SAU,2014,,0,0.042194999999999996,0,0
Saudi Arabia,SAU,2015,,0,0.129195,0,0
Saudi Arabia,SAU,2016,,0,0.129195,0,0
Saudi Arabia,SAU,2017,,0,0.15529500000000002,0,0
Saudi Arabia,SAU,2018,,0,0.38109324444115206,0,0
Saudi Arabia,SAU,2019,,0,1.78104239038594,0,0
Singapore,SGP,1965,,0,0,0,0
Singapore,SGP,1966,,0,0,0,0
Singapore,SGP,1967,,0,0,0,0
Singapore,SGP,1968,,0,0,0,0
Singapore,SGP,1969,,0,0,0,0
Singapore,SGP,1970,,0,0,0,0
Singapore,SGP,1971,,0,0,0,0
Singapore,SGP,1972,,0,0,0,0
Singapore,SGP,1973,,0,0,0,0
Singapore,SGP,1974,,0,0,0,0
Singapore,SGP,1975,,0,0,0,0
Singapore,SGP,1976,,0,0,0,0
Singapore,SGP,1977,,0,0,0,0
Singapore,SGP,1978,,0,0,0,0
Singapore,SGP,1979,,0,0,0,0
Singapore,SGP,1980,,0,0,0,0
Singapore,SGP,1981,,0,0,0,0
Singapore,SGP,1982,,0,0,0,0
Singapore,SGP,1983,,0,0,0,0
Singapore,SGP,1984,,0,0,0,0
Singapore,SGP,1985,,0,0,0,0
Singapore,SGP,1986,,0,0,0,0.085
Singapore,SGP,1987,,0,0,0,0.085
Singapore,SGP,1988,,0,0,0,0.085
Singapore,SGP,1989,,0,0,0,0.085
Singapore,SGP,1990,,0,0,0,0.085
Singapore,SGP,1991,,0,0,0,0.245
Singapore,SGP,1992,,0,0,0,0.245
Singapore,SGP,1993,,0,0,0,0.245
Singapore,SGP,1994,,0,0,0,0.245
Singapore,SGP,1995,,0,0,0,0.245
Singapore,SGP,1996,,0,0,0,0.245
Singapore,SGP,1997,,0,0,0,0.245
Singapore,SGP,1998,,0,0,0,0.245
Singapore,SGP,1999,,0,0,0,0.245
Singapore,SGP,2000,,0,0,0,0.245
Singapore,SGP,2001,,0,0,0,0.473
Singapore,SGP,2002,,0,0,0,0.473
Singapore,SGP,2003,,0,0,0,0.495
Singapore,SGP,2004,,0,0,0,0.479
Singapore,SGP,2005,,0,0,0,0.47765875
Singapore,SGP,2006,,0,0,0,0.47376480000000004
Singapore,SGP,2007,,0,0,0,0.4936092000000001
Singapore,SGP,2008,,0,0.000297,0,0.5208674625
Singapore,SGP,2009,,0,0.001596,0,0.52708211
Singapore,SGP,2010,,0,0.0030859999999999998,0,0.587158215
Singapore,SGP,2011,,0,0.004895,0,0.605184735
Singapore,SGP,2012,,0,0.008193,0,0.63571347
Singapore,SGP,2013,,0,0.012556,0,0.705714249801351
Singapore,SGP,2014,,0,0.027132999999999997,0,0.741450481496951
Singapore,SGP,2015,,0,0.048733,0,0.8122869103694751
Singapore,SGP,2016,,0,0.08848914,0,0.801526082021217
Singapore,SGP,2017,,0,0.12278599999999999,0,0.77487200717436
Singapore,SGP,2018,,0,0.13516214,0,0.7626769772895942
Singapore,SGP,2019,,0,0.19461899,0,0.756488418063996
Slovakia,SVK,1965,,2.2229582000000003,0,0,0
Slovakia,SVK,1966,,2.1301508,0,0,0
Slovakia,SVK,1967,,1.8252122,0,0,0
Slovakia,SVK,1968,,1.6749526000000001,0,0,0
Slovakia,SVK,1969,,1.303723,0,0,0
Slovakia,SVK,1970,,1.966633,0,0,0
Slovakia,SVK,1971,,1.476,0,0,0
Slovakia,SVK,1972,,1.546,0,0,0
Slovakia,SVK,1973,,1.3219999999999998,0,0,0
Slovakia,SVK,1974,,2.2230000000000003,0,0,0
Slovakia,SVK,1975,,2.002,0,0,0
Slovakia,SVK,1976,,2.019,0,0,0
Slovakia,SVK,1977,,2.408,0,0,0
Slovakia,SVK,1978,,2.259,0,0,0
Slovakia,SVK,1979,,1.8840000000000001,0,0,0
Slovakia,SVK,1980,,2.2569999999999997,0,0,0
Slovakia,SVK,1981,,1.966,0,0,0
Slovakia,SVK,1982,,1.726,0,0,0
Slovakia,SVK,1983,,1.8319999999999999,0,0,0
Slovakia,SVK,1984,,1.555,0,0,0
Slovakia,SVK,1985,,2.117,0,0,0
Slovakia,SVK,1986,,1.675,0,0,0
Slovakia,SVK,1987,,1.932,0,0,0
Slovakia,SVK,1988,,1.755,0,0,0
Slovakia,SVK,1989,,1.962,0,0,0
Slovakia,SVK,1990,,1.88,0,0,0
Slovakia,SVK,1991,,1.4080000000000001,0,0,0
Slovakia,SVK,1992,,1.9369999999999998,0,0,0
Slovakia,SVK,1993,,3.467,0,0,0
Slovakia,SVK,1994,,4.355,0,0,0
Slovakia,SVK,1995,,4.88,0,0,0
Slovakia,SVK,1996,,4.227,0,0,0
Slovakia,SVK,1997,,4.064,0,0,0
Slovakia,SVK,1998,,4.2669999999999995,0,0,0
Slovakia,SVK,1999,,4.474,0,0,0
Slovakia,SVK,2000,,4.615,0,0,0
Slovakia,SVK,2001,,4.927,0,0,0.154
Slovakia,SVK,2002,,5.268,0,0,0.152
Slovakia,SVK,2003,,3.2880000000000003,0,0.002,0.099
Slovakia,SVK,2004,,3.9930000000000003,0,0.006,0.02
Slovakia,SVK,2005,,4.52,0,0.006999999999999999,0.032
Slovakia,SVK,2006,,4.28,0,0.006,0.39799999999999996
Slovakia,SVK,2007,,4.321000000000001,0,0.008,0.475
Slovakia,SVK,2008,,4.082,0,0.006999999999999999,0.517
Slovakia,SVK,2009,,4.426,0,0.006,0.537
Slovakia,SVK,2010,,5.099,0.017,0.006,0.662
Slovakia,SVK,2011,,3.638,0.397,0.005,0.8190000000000001
Slovakia,SVK,2012,,4.008,0.424,0.006,0.941
Slovakia,SVK,2013,,4.744,0.588,0.006,0.9109999999999999
Slovakia,SVK,2014,,4.319,0.597,0.006,1.4169999999999998
Slovakia,SVK,2015,,4.067,0.506,0.006,1.662
Slovakia,SVK,2016,,4.261,0.5329999999999999,0.00601643835616438,1.7309999999999999
Slovakia,SVK,2017,,4.324,0.506,0.006,1.696
Slovakia,SVK,2018,,3.59,0.585,0.006,1.625
Slovakia,SVK,2019,,4.247,0.589,0.003,1.31371754221618
Slovenia,SVN,1990,,2.9739999999999998,0,0,0
Slovenia,SVN,1991,,3.608,0,0,0
Slovenia,SVN,1992,,3.423,0,0,0
Slovenia,SVN,1993,,3.035,0,0,0
Slovenia,SVN,1994,,3.3989999999999996,0,0,0
Slovenia,SVN,1995,,3.252,0,0,0
Slovenia,SVN,1996,,3.668,0,0,0
Slovenia,SVN,1997,,3.091,0,0,0
Slovenia,SVN,1998,,3.45,0,0,0
Slovenia,SVN,1999,,3.739,0,0,0.031
Slovenia,SVN,2000,,3.8339999999999996,0,0,0.07
Slovenia,SVN,2001,,3.7960000000000003,0,0,0.07200000000000001
Slovenia,SVN,2002,,3.313,0,0,0.102
Slovenia,SVN,2003,,2.957,0,0,0.122
Slovenia,SVN,2004,,4.095,0,0,0.121
Slovenia,SVN,2005,,3.4610000000000003,0,0,0.11
Slovenia,SVN,2006,,3.591,0,0,0.099
Slovenia,SVN,2007,,3.266,0,0,0.10400000000000001
Slovenia,SVN,2008,,4.018,0.001,0,0.29100000000000004
Slovenia,SVN,2009,,4.715,0.004,0,0.193
Slovenia,SVN,2010,,4.518,0.013000000000000001,0,0.221
Slovenia,SVN,2011,,3.562,0.066,0,0.252
Slovenia,SVN,2012,,3.8989999999999996,0.163,0,0.267
Slovenia,SVN,2013,,4.629,0.215,0.004,0.261
Slovenia,SVN,2014,,6.0920000000000005,0.257,0.004,0.259
Slovenia,SVN,2015,,3.8080000000000003,0.27399999999999997,0.006,0.267
Slovenia,SVN,2016,,4.503,0.267,0.00601643835616438,0.28300000000000003
Slovenia,SVN,2017,,3.8683449999999997,0.283867,0.005716,0.293889
Slovenia,SVN,2018,,4.70432,0.254961,0.006021,0.276519
Slovenia,SVN,2019,,4.394370276587161,0.26815700000000003,0.006138,0.27940944250871097
South & Central America,,1965,,41.3024384145406,0,0,0
South & Central America,,1966,,46.0012926332899,0,0,0
South & Central America,,1967,,48.6609155166329,0,0,0
South & Central America,,1968,,51.747012970126804,0,0,0
South & Central America,,1969,,55.8531689707901,0,0,0
South & Central America,,1970,,65.638061431438,0,0,0.562232491253644
South & Central America,,1971,,73.06548283504509,0,0,2.14425986370262
South & Central America,,1972,,82.6940411431398,0,0,2.13092333942744
South & Central America,,1973,,93.0063231973303,0,0,2.26584280940233
South & Central America,,1974,,106.896427336979,0,0,2.37821947142857
South & Central America,,1975,,115.922389592439,0,0,2.8641002165094305
South & Central America,,1976,,129.4225008471,0,0,3.35254051654519
South & Central America,,1977,,143.123426997342,0,0,3.67370057031671
South & Central America,,1978,,158.19290273309,0,0,4.07408073708791
South & Central America,,1979,,179.789045865748,0,0,4.37241316339286
South & Central America,,1980,,201.445987406334,0,0,4.3928650936021505
South & Central America,,1981,,204.44462619880002,0,0,4.8714506381579
South & Central America,,1982,,220.19466920259998,0,0,5.50649220359568
South & Central America,,1983,,237.1094947104,0,0,6.34087499721105
South & Central America,,1984,,261.6108314559,0,0,6.16617694246974
South & Central America,,1985,,283.5012430652,0,0,6.059437202877951
South & Central America,,1986,,305.98613825,0,0,6.250761344674769
South & Central America,,1987,,326.458627,0,0,6.704370138033191
South & Central America,,1988,,338.997862,0,0,6.63786184144538
South & Central America,,1989,,347.13637634959997,0,0,6.944406246406059
South & Central America,,1990,,360.965849791872,0,0,8.30542352057226
South & Central America,,1991,,385.44811457678594,0,0,8.37401372470741
South & Central America,,1992,,392.791070382236,0,0,10.6927215113981
South & Central America,,1993,,423.06309299637496,0,0.00171717171717172,10.286964404423301
South & Central America,,1994,,448.442967567602,0,0.007777777777777779,10.8324130126873
South & Central America,,1995,,465.694070061712,0,0.007777777777777779,11.063803419940697
South & Central America,,1996,,485.694592917065,0,0.0419739852222222,12.5732824578787
South & Central America,,1997,,513.913337977632,0,0.102925997979798,13.368204886054802
South & Central America,,1998,,526.607967075242,0.000017,0.111372380198889,12.5897003025361
South & Central America,,1999,,527.2850514188231,0.000127010101010101,0.148471920316465,14.856068393921099
South & Central America,,2000,,555.651625248126,0.0021980136970357104,0.25208679573939397,14.9061835937967
South & Central America,,2001,,521.399167897051,0.00382174999624491,0.32096302532626303,16.480618906767003
South & Central America,,2002,,547.36331796308,0.00622924999928474,0.458838738412121,18.2594228942876
South & Central America,,2003,,570.648341992783,0.008640000004291541,0.44306945380303003,20.0065861744679
South & Central America,,2004,,589.03486425164,0.0111047260252515,0.543386491936364,21.0056150632097
South & Central America,,2005,,624.152097549218,0.0179435558967485,0.532273140512121,22.362580979053
South & Central America,,2006,,652.684191566969,0.00817992187834282,0.7737612703475749,24.120396446788998
South & Central America,,2007,,675.737610438494,0.0104249509117175,1.16130797464207,29.4159662099823
South & Central America,,2008,,680.29922211394,0.0145640536673223,1.67033855598746,33.1866516336324
South & Central America,,2009,,697.52799401066,0.0248267302766336,2.0778326128183098,37.0829418560529
South & Central America,,2010,,700.875064376474,0.0628249455679235,3.44910777124469,47.532935656843605
South & Central America,,2011,,744.1006792466001,0.131507437420639,4.32439101522566,49.781282458351406
South & Central America,,2012,,730.320804176766,0.34085236850963896,7.804369348661861,56.1826626681318
South & Central America,,2013,,709.855353560244,0.540582656685234,10.197152543346599,63.24581136809
South & Central America,,2014,,686.2907341493869,1.1401307777294098,18.582346499754898,69.161361748913
South & Central America,,2015,,671.4964799974031,2.88146300067244,31.4641938186276,73.17438307789641
South & Central America,,2016,,686.359919140679,4.91445808682844,45.1752664909136,76.1260060303606
South & Central America,,2017,,700.435531545845,7.598839726505211,56.133621701112006,79.07268055185709
South & Central America,,2018,,718.2065545733909,12.7391295598632,65.7519689436037,83.42442365627291
South & Central America,,2019,,714.703387907984,17.6178475310856,79.1582426220935,87.3721911486723
South Africa,ZAF,1965,,0.037000000000000005,0,0,0
South Africa,ZAF,1966,,0.036000000000000004,0,0,0
South Africa,ZAF,1967,,0.026000000000000002,0,0,0
South Africa,ZAF,1968,,0.024,0,0,0
South Africa,ZAF,1969,,0.021,0,0,0
South Africa,ZAF,1970,,0.025,0,0,0
South Africa,ZAF,1971,,0.11199999999999999,0,0,0
South Africa,ZAF,1972,,0.8340000000000001,0,0,0
South Africa,ZAF,1973,,0.985,0,0,0
South Africa,ZAF,1974,,1.1320000000000001,0,0,0
South Africa,ZAF,1975,,1.12,0,0,0
South Africa,ZAF,1976,,1.876,0,0,0
South Africa,ZAF,1977,,1.944,0,0,0
South Africa,ZAF,1978,,1.9069999999999998,0,0,0
South Africa,ZAF,1979,,1.1440000000000001,0,0,0
South Africa,ZAF,1980,,0.992,0,0,0
South Africa,ZAF,1981,,1.653,0,0,0
South Africa,ZAF,1982,,1.016,0,0,0
South Africa,ZAF,1983,,0.595,0,0,0
South Africa,ZAF,1984,,0.56,0,0,0
South Africa,ZAF,1985,,0.624,0,0,0
South Africa,ZAF,1986,,1.6230000000000002,0,0,0
South Africa,ZAF,1987,,1.617,0,0,0
South Africa,ZAF,1988,,3.162,0,0,0
South Africa,ZAF,1989,,2.759,0,0,0
South Africa,ZAF,1990,,1.01,0,0,0
South Africa,ZAF,1991,,1.98,0,0,0
South Africa,ZAF,1992,,0.752000015182507,0,0,0
South Africa,ZAF,1993,,0.14600003798386701,0,0,0
South Africa,ZAF,1994,,1.07399991036014,0,0,0
South Africa,ZAF,1995,,0.5289999588755729,0,0,0
South Africa,ZAF,1996,,1.31899986300979,0,0,0.06
South Africa,ZAF,1997,,2.09200003422436,0,0,0.146
South Africa,ZAF,1998,,1.5950000292363402,0,0,0.231
South Africa,ZAF,1999,,0.72599991563943,0,0,0.19699999999999998
South Africa,ZAF,2000,,1.1009998658861,0.0093,0,0.4775
South Africa,ZAF,2001,,1.72099997231045,0.0108,0,0.4231
South Africa,ZAF,2002,,2.08400002981888,0.0124,0,0.4603
South Africa,ZAF,2003,,0.827412096416907,0.0139,0.006,0.4084
South Africa,ZAF,2004,,0.949939032429949,0.0155,0.012,0.3819
South Africa,ZAF,2005,,1.33194018899589,0.017,0.012,0.4253
South Africa,ZAF,2006,,2.89761981049,0.0186,0.012,0.4055
South Africa,ZAF,2007,,2.86561981049,0.0201,0.012,0.4305
South Africa,ZAF,2008,,1.2596198515416102,0.0217,0.021,0.4561
South Africa,ZAF,2009,,1.45161990697473,0.0233,0.03,0.4491
South Africa,ZAF,2010,,1.14289981094658,0.0276,0.034,0.3963
South Africa,ZAF,2011,,3.06382420286512,0.0803,0.037000000000000005,0.41200000000000003
South Africa,ZAF,2012,,1.01850983222985,0.086,0.037000000000000005,0.4226
South Africa,ZAF,2013,,1.10391580897875,0.243,0.037000000000000005,0.4777
South Africa,ZAF,2014,,1.7950599722191498,1.123,1.0659999999999998,0.4321
South Africa,ZAF,2015,,0.8009999999999999,2.7489999999999997,3.071,0.4179
South Africa,ZAF,2016,,0.7,3.2739999999999996,4.209,0.4373
South Africa,ZAF,2017,,0.871083139684999,4.2762318389753,5.86696022727273,0.483268097970506
South Africa,ZAF,2018,,0.760083139684999,4.93523481933365,6.89176518066635,0.429248669927269
South Africa,ZAF,2019,,0.760083139684999,5.260852789583139,6.938147210416861,0.429248669927269
South Korea,KOR,1965,,0.710427,0,0,0
South Korea,KOR,1966,,0.9853219999999999,0,0,0
South Korea,KOR,1967,,0.9531709999999999,0,0,0
South Korea,KOR,1968,,0.929483,0,0,0
South Korea,KOR,1969,,1.428512,0,0,0
South Korea,KOR,1970,,1.220684,0,0,0
South Korea,KOR,1971,,1.319976,0,0,0
South Korea,KOR,1972,,1.368076,0,0,0
South Korea,KOR,1973,,1.284465,0,0,0
South Korea,KOR,1974,,1.9058580000000003,0,0,0
South Korea,KOR,1975,,1.682809,0,0,0
South Korea,KOR,1976,,1.788661,0,0,0
South Korea,KOR,1977,,1.392729,0,0,0
South Korea,KOR,1978,,1.8075240000000001,0,0,0
South Korea,KOR,1979,,2.296168,0,0,0
South Korea,KOR,1980,,1.920375,0,0,0
South Korea,KOR,1981,,2.5977069999999998,0,0,0
South Korea,KOR,1982,,1.7153619999999998,0,0,0
South Korea,KOR,1983,,2.294191,0,0,0
South Korea,KOR,1984,,1.998143,0,0,0
South Korea,KOR,1985,,3.184966,0,0,0
South Korea,KOR,1986,,3.10988,0,0,0
South Korea,KOR,1987,,3.9653709999999998,0,0,0
South Korea,KOR,1988,,1.9872319999999999,0,0,0
South Korea,KOR,1989,,2.963969,0,0,0
South Korea,KOR,1990,,4.683946,0.001,0,0
South Korea,KOR,1991,,3.486046,0.001,0,0
South Korea,KOR,1992,,3.097448,0.002,0,0
South Korea,KOR,1993,,4.227549,0.002,0.001,0
South Korea,KOR,1994,,2.3460919999999996,0.002,0.001,0
South Korea,KOR,1995,,2.759923,0.002,0,0.25
South Korea,KOR,1996,,2.424357,0.003,0,0.40299999999999997
South Korea,KOR,1997,,2.813992,0.003,0.001,0.078
South Korea,KOR,1998,,4.279418,0.004,0.002,0.057999999999999996
South Korea,KOR,1999,,4.15926,0.004572,0.0058390000000000004,0.087
South Korea,KOR,2000,,4.0095529999999995,0.0052840000000000005,0.016685,0.079
South Korea,KOR,2001,,2.329938791,0.006184,0.01259,0.08800000000000001
South Korea,KOR,2002,,3.2327778,0.007044,0.014881,0.179
South Korea,KOR,2003,,4.885576513999999,0.007751999999999999,0.024865,0.188
South Korea,KOR,2004,,4.3110792,0.009872,0.047442000000000005,0.292869218331
South Korea,KOR,2005,,3.673299595,0.014399,0.129888,0.259813728954
South Korea,KOR,2006,,3.467537745,0.031022000000000004,0.238911,0.241290188952
South Korea,KOR,2007,,3.631649214,0.0803642974596527,0.42352060301128497,0.38390424427000003
South Korea,KOR,2008,,3.0701118010000004,0.316519890380719,0.485424384511076,0.720349
South Korea,KOR,2009,,2.813171173,0.5922443034873139,0.7168895480993891,1.251544
South Korea,KOR,2010,,3.6819692489999998,0.811735790574658,0.8581090786760971,1.589751
South Korea,KOR,2011,,4.597667427,1.00322349000702,0.9438152917376781,1.780082
South Korea,KOR,2012,,4.011737,1.18274668987046,0.978550986012996,2.015987
South Korea,KOR,2013,,4.289267,1.7328339376825,1.2394878199072499,2.753361
South Korea,KOR,2014,,2.751419,2.72862908787293,1.2227829879186498,3.701857
South Korea,KOR,2015,,2.145719654,4.23481746932666,1.42868986353785,5.321598000000001
South Korea,KOR,2016,,2.846275,5.40817769184736,1.7770299387755502,6.805583
South Korea,KOR,2017,,2.80882,7.497775089287339,2.3047441041038397,9.225233
South Korea,KOR,2018,,3.3594180000000002,9.661062193828949,2.58613089621027,11.672978
South Korea,KOR,2019,,2.775615,12.132911186448,2.7578886741026603,14.344663
Spain,ESP,1965,,19.687,0,0,0
Spain,ESP,1966,,27.258000000000003,0,0,0
Spain,ESP,1967,,22.656999999999996,0,0,0
Spain,ESP,1968,,24.388,0,0,0
Spain,ESP,1969,,30.603,0,0,0
Spain,ESP,1970,,27.772,0,0,0.047
Spain,ESP,1971,,31.816,0,0,0.052000000000000005
Spain,ESP,1972,,35.469,0,0,0.061
Spain,ESP,1973,,28.912,0,0,0.055999999999999994
Spain,ESP,1974,,30.568,0,0,0.051
Spain,ESP,1975,,26.065,0,0,0.113
Spain,ESP,1976,,20.932,0,0,0.187
Spain,ESP,1977,,39.628,0,0,0.309
Spain,ESP,1978,,40.251,0,0,0.316
Spain,ESP,1979,,46.397,0,0,0.251
Spain,ESP,1980,,29.55,0,0,0.36200000000000004
Spain,ESP,1981,,21.941999999999997,0,0,0.424
Spain,ESP,1982,,26.331,0,0,0.48700000000000004
Spain,ESP,1983,,27.046999999999997,0,0,0.56
Spain,ESP,1984,,31.484,0,0,0.55
Spain,ESP,1985,,31.287,0,0,0.611
Spain,ESP,1986,,26.494,0,0,0.5379999999999999
Spain,ESP,1987,,27.383000000000003,0,0,0.563
Spain,ESP,1988,,35.246,0,0,0.6729999999999999
Spain,ESP,1989,,19.349,0.00606060606060606,0.013000000000000001,0.578
Spain,ESP,1990,,25.414,0.006,0.013999999999999999,0.542
Spain,ESP,1991,,27.281999999999996,0.006999999999999999,0.015,0.542
Spain,ESP,1992,,18.92,0.008,0.10300000000000001,0.575
Spain,ESP,1993,,24.377,0.009000000000000001,0.11599999999999999,0.579
Spain,ESP,1994,,28.18,0.01,0.175,0.639
Spain,ESP,1995,,23.112,0.015,0.27,1.011
Spain,ESP,1996,,39.802,0.012,0.364,1.083
Spain,ESP,1997,,34.778,0.013000000000000001,0.742,1.463
Spain,ESP,1998,,34.005,0.015,1.3519999999999999,1.531
Spain,ESP,1999,,22.863000000000003,0.017,2.7439999999999998,1.724
Spain,ESP,2000,,29.57,0.018000000000000002,4.727,1.493
Spain,ESP,2001,,41.027,0.024,6.7589999999999995,1.631
Spain,ESP,2002,,22.92,0.03,9.342,2.5860000000000003
Spain,ESP,2003,,41.053999999999995,0.040999999999999995,12.075,3.1839999999999997
Spain,ESP,2004,,31.676,0.055999999999999994,15.7,3.33
Spain,ESP,2005,,17.872,0.040999999999999995,21.176,2.653
Spain,ESP,2006,,25.89,0.11900000000000001,23.296999999999997,2.7739999999999996
Spain,ESP,2007,,27.233,0.508,27.568,2.898
Spain,ESP,2008,,23.531999999999996,2.5780000000000003,32.946,3.255
Spain,ESP,2009,,26.3524779059656,6.0669346733668394,37.886903045685294,3.4088092199488504
Spain,ESP,2010,,42.035696207280104,7.064428643216081,43.6813573604061,3.81764390025575
Spain,ESP,2011,,30.5959999988372,8.67953628360236,42.433,4.515
Spain,ESP,2012,,20.545,11.965909453643501,49.472,4.97700945997
Spain,ESP,2013,,36.7798983801725,13.1108891313,55.767129893850004,5.29042084507901
Spain,ESP,2014,,39.169000000000004,13.6730268144436,52.013000000000005,5.41405676778949
Spain,ESP,2015,,28.14,13.858429692216498,49.325,5.76416733440251
Spain,ESP,2016,,36.3852734117084,13.6417006758,48.913999999999994,5.66468036626714
Spain,ESP,2017,,18.4655051269531,14.32067117,49.126999999999995,6.077999999999999
Spain,ESP,2018,,34.7935920410156,12.744000000000002,50.896,6.175546925
Spain,ESP,2019,,25.235838750955,15.041711020621,56.170464123065,6.2782315881959105
Sri Lanka,LKA,1965,,0.365,0,0,0
Sri Lanka,LKA,1966,,0.39899999999999997,0,0,0
Sri Lanka,LKA,1967,,0.41,0,0,0
Sri Lanka,LKA,1968,,0.474,0,0,0
Sri Lanka,LKA,1969,,0.5489999999999999,0,0,0
Sri Lanka,LKA,1970,,0.7403,0,0,0
Sri Lanka,LKA,1971,,0.8255,0,0,0
Sri Lanka,LKA,1972,,0.8471,0,0,0
Sri Lanka,LKA,1973,,0.6957,0,0,0
Sri Lanka,LKA,1974,,0.9976,0,0,0
Sri Lanka,LKA,1975,,1.0766,0,0,0
Sri Lanka,LKA,1976,,1.1095,0,0,0
Sri Lanka,LKA,1977,,1.2139,0,0,0
Sri Lanka,LKA,1978,,1.3663,0,0,0
Sri Lanka,LKA,1979,,1.4618,0,0,0
Sri Lanka,LKA,1980,,1.4801,0,0,0
Sri Lanka,LKA,1981,,1.5716,0,0,0
Sri Lanka,LKA,1982,,1.6076,0,0,0
Sri Lanka,LKA,1983,,1.2172,0,0,0
Sri Lanka,LKA,1984,,2.0922,0,0,0
Sri Lanka,LKA,1985,,2.3956,0,0,0
Sri Lanka,LKA,1986,,2.6451,0,0,0
Sri Lanka,LKA,1987,,2.177,0,0,0
Sri Lanka,LKA,1988,,2.5967,0,0,0
Sri Lanka,LKA,1989,,2.8012,0,0,0
Sri Lanka,LKA,1990,,3.1448,0,0,0
Sri Lanka,LKA,1991,,3.1166,0,0,0
Sri Lanka,LKA,1992,,2.8999,0,0,0
Sri Lanka,LKA,1993,,3.7960000000000003,0,0,0
Sri Lanka,LKA,1994,,4.0891,0,0,0
Sri Lanka,LKA,1995,,4.5141,0,0,0
Sri Lanka,LKA,1996,,3.2519,0,0,0
Sri Lanka,LKA,1997,,3.4472699999999996,0,0,0
Sri Lanka,LKA,1998,,3.91495,0,0,0
Sri Lanka,LKA,1999,,4.177493600919999,0,0.0035,0
Sri Lanka,LKA,2000,,3.2042075883599996,0.00043200000000000004,0.0034,0
Sri Lanka,LKA,2001,,3.1178436731400003,0.000903096,0.0035,0
Sri Lanka,LKA,2002,,2.7004116791,0.0015011120000000002,0.0036057465600000003,0
Sri Lanka,LKA,2003,,3.3187416791000004,0.002403992,0.0034057465600000002,0
Sri Lanka,LKA,2004,,2.9692226771,0.0035390720000000003,0.00270574656,0.00011999999999999999
Sri Lanka,LKA,2005,,3.4595317153800003,0.004615335999999999,0.00240574656,0.00228
Sri Lanka,LKA,2006,,4.6433768815,0.00538678,0.0023057465600000004,0.0017800000000000001
Sri Lanka,LKA,2007,,3.9564732126999997,0.00597646,0.0023057465600000004,0.0011
Sri Lanka,LKA,2008,,4.13919291078,0.0063751319999999995,0.00324174656,0.00572
Sri Lanka,LKA,2009,,3.8911110714599997,0.006787804000000001,0.0035014473600000003,0.02301
Sri Lanka,LKA,2010,,5.644559256619999,0.007195476,0.05316144736,0.032510000000000004
Sri Lanka,LKA,2011,,4.58389166476,0.008714148,0.09162044736,0.031626
Sri Lanka,LKA,2012,,3.30216352196,0.01000782,0.14680774656,0.022173
Sri Lanka,LKA,2013,,6.929242521960001,0.01438312,0.23458174656,0.026389
Sri Lanka,LKA,2014,,4.56264852196,0.02808402,0.27245374656,0.041393
Sri Lanka,LKA,2015,,5.97989,0.04872,0.34321,0.05731
Sri Lanka,LKA,2016,,4.23154,0.08297,0.34486999999999995,0.07196
Sri Lanka,LKA,2017,,4.03136,0.22461,0.36680999999999997,0.067
Sri Lanka,LKA,2018,,6.424602437562441,0.31723745944871695,0.36680999999999997,0.0853623441396509
Sri Lanka,LKA,2019,,4.8267582017982,0.36874485117182104,0.36680999999999997,0.0908760598503741
Sweden,SWE,1965,,46.423,0,0,0
Sweden,SWE,1966,,45.489,0,0,0
Sweden,SWE,1967,,49.286,0,0,0
Sweden,SWE,1968,,48.739,0,0,0
Sweden,SWE,1969,,41.83,0,0,0
Sweden,SWE,1970,,41.489,0,0,0.13
Sweden,SWE,1971,,52.012,0,0,0.16
Sweden,SWE,1972,,53.743,0,0,0.226
Sweden,SWE,1973,,59.872,0,0,0.39899999999999997
Sweden,SWE,1974,,57.265,0,0,0.35700000000000004
Sweden,SWE,1975,,57.648,0,0,0.31
Sweden,SWE,1976,,54.832,0,0,0.354
Sweden,SWE,1977,,53.495,0,0,0.36
Sweden,SWE,1978,,57.753,0,0,0.276
Sweden,SWE,1979,,61.08,0,0,0.34700000000000003
Sweden,SWE,1980,,58.868,0,0,0.721
Sweden,SWE,1981,,59.753,0,0,0.9209999999999999
Sweden,SWE,1982,,55.066,0,0,1.002
Sweden,SWE,1983,,63.544,0,0.003,1.4469999999999998
Sweden,SWE,1984,,67.906,0,0.005,1.848
Sweden,SWE,1985,,70.988,0,0.006,1.8019999999999998
